false_positive_rate,true_positive_rate,threshold
0.16793406269930825,0.034482758620689655,0.061239815492419636
0.16817936515723889,0.034482758620689655,0.061233414912318596
0.1684246676151695,0.034482758620689655,0.061144644260269554
0.16862090958151402,0.034482758620689655,0.06113173622432766
0.16871903056468626,0.034482758620689655,0.061129038970708094
0.16876809105627238,0.034482758620689655,0.06112169119950128
0.16876809105627238,0.06896551724137931,0.06111901735024439
0.16891527253103075,0.06896551724137931,0.06109612634633943
0.16901339351420303,0.06896551724137931,0.061088527830105765
0.16906245400578915,0.06896551724137931,0.061084034803317144
0.16925869597213364,0.06896551724137931,0.06106329406513045
0.16950399843006428,0.06896551724137931,0.0609624536472434
0.16999460334592553,0.06896551724137931,0.06096164052178421
0.17009272432909778,0.06896551724137931,0.0609449017421525
0.17019084531227002,0.06896551724137931,0.06092636923983774
0.17048520826178679,0.06896551724137931,0.06083535564797593
0.17058332924495903,0.06896551724137931,0.0608168106791237
0.17082863170288967,0.06896551724137931,0.060785366862539325
0.17102487366923416,0.06896551724137931,0.06078154682581094
0.17107393416082028,0.06896551724137931,0.06072598831820242
0.17136829711033705,0.06896551724137931,0.06072317857052323
0.17151547858509542,0.06896551724137931,0.060651668772629175
0.17161359956826766,0.06896551724137931,0.060646792856134835
0.17176078104302606,0.06896551724137931,0.0606254046956598
0.17195702300937055,0.06896551724137931,0.06062157529781331
0.17200608350095667,0.06896551724137931,0.06058599183174096
0.17210420448412894,0.06896551724137931,0.06057839895134154
0.17215326497571506,0.06896551724137931,0.06055974903291872
0.17230044645047343,0.06896551724137931,0.060553183902299024
0.17308541431585145,0.06896551724137931,0.06052796977836228
0.1731835352990237,0.06896551724137931,0.06046678161737007
0.17328165628219594,0.06896551724137931,0.06045420470742935
